"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.588680267334","38.3024482727051","40.7830009460449","40.8103713989258","42.608039855957","43.9506912231445","47.0205307006836","49.6993598937988","51.5435981750488","52.4644889831543","52.6307106018066","52.1230697631836","45.052318572998","44.2830696105957","47.3209991455078","49.3755493164062","57.4436798095703","58.8772201538086","62.0965385437012","58.5433883666992","60.0578384399414","66.2878265380859","68.3353118896484","71.199333190918","",
"American Samoa","ASM","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","21.1989593505859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.435510635376","23.98996925354","20.0552501678467","34.1195793151855","","","","","","","","","","","","",
"Australia","AUS","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","11.0921096801758","12.2540502548218","13.2626800537109","14.5819597244263","17.2370891571045","19.2780208587646","21.0462398529053","21.6553497314453","22.3581199645996","22.7976493835449","23.0048599243164","23.2131996154785","23.4281692504883","24.5013008117676","25.5787506103516","27.3741302490234","29.8242092132568","30.8288593292236","33.1073112487793","34.4425392150879","37.1269912719727","40.5413818359375","42.3450393676758","64.4323120117188","67.3573989868164","72.8387298583984","77.9591903686523","82.7033004760742","","","","","","","","","","","","","","","","","","141.459671020508","141.215682983398","129.974945068359","119.994178771973","128.240249633789","130.225402832031","135.733032226562","128.283416748047","","",
"Austria","AUT","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","6.94285011291504","8.41606044769287","9.83265018463135","10.6497297286987","11.696590423584","13.6145401000977","14.5447797775269","15.3718004226685","16.2905902862549","17.4031295776367","18.3775997161865","18.724739074707","19.6684494018555","20.809700012207","22.7470397949219","24.3087196350098","25.6123104095459","27.6136894226074","28.934419631958","30.7633094787598","32.2944602966309","35.5078582763672","37.8486213684082","40.6989517211914","44.5915184020996","48.1068305969238","50.2760887145996","53.5244789123535","","","","","","","","","","","","","","","88.642448425293","88.4313507080078","89.9054870605469","90.9407424926758","92.1069183349609","94.4988479614258","95.4495697021484","98.3636474609375","105.239669799805","106.697883605957","","",
"Azerbaijan","AZE","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2459392547607","19.5503005981445","18.8704299926758","18.931079864502","19.156379699707","19.8081798553467","20.9255294799805","22.6238193511963","24.7532291412354","27.4807796478271","29.6923694610596","30.6803607940674","31.1815605163574","35.7022285461426","39.2257881164551","42.5577583312988","44.8693084716797","46.1470603942871","",
"Burundi","BDI","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.016950000077486","0.0217799991369247","0.033610001206398","0.0860200002789497","0.0512100011110306","0.0637200027704239","","","0.153229996562004","0.186749994754791","0.22104999423027","0.244660004973412","","0.302850008010864","0.305599987506866","0.313650012016296","0.340620011091232","0.367220014333725","0.391770005226135","0.409429997205734","0.409260004758835","0.423429995775223","0.446949988603592","","","","","0.518790006637573","0.559069991111755","0.582920014858246","0.577340006828308","0.999840021133423","","1.18885004520416","1.20369005203247","1.34657001495361","","","","2.19966006278992","","2.52052879333496","2.86481237411499","1.88996803760529","2.6829948425293","2.7055926322937","3.0804283618927","3.57507848739624","3.27767062187195","4.33893585205078","5.49640464782715","","5.4423999786377","",
"Belgium","BEL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","12.8841199874878","13.3142995834351","15.3968496322632","16.4883708953857","17.0247097015381","","","20.6980991363525","21.7067794799805","21.8078899383545","22.2502307891846","24.1268005371094","25.3161201477051","26.5300407409668","28.7783699035645","29.7089290618896","31.9063701629639","33.3106498718262","34.2155685424805","37.2037887573242","38.6040000915527","","45.3334693908691","49.5368118286133","55.8228607177734","58.3744316101074","","","60.0418586730957","59.5296096801758","60.7619400024414","62.6533012390137","64.4661331176758","67.6734085083008","69.2462997436523","70.1428604125977","69.3764266967773","69.8833084106445","72.0740432739258","74.7183227539062","75.8973999023438","78.568359375","81.4389572143555","84.1571884155273","86.9811706542969","88.0689697265625","92.0985870361328","90.0073776245117","91.1066436767578","91.3419799804688","95.5878219604492","96.8285827636719","","",
"Benin","BEN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.0183499995619059","0.0664199963212013","0.123929999768734","0.236739993095398","0.200249999761581","0.213300004601479","","0.371089994907379","0.32710000872612","","","0.607150018215179","0.584500014781952","0.661629974842072","0.664309978485107","0.705789983272552","0.66991001367569","0.576030015945435","","","0.602310001850128","0.682529985904694","0.652989983558655","0.672519981861115","0.700630009174347","0.746349990367889","0.945510029792786","","1.26757001876831","1.43419003486633","1.72801995277405","","","","","3.14749002456665","3.93159008026123","4.14797019958496","5.4761700630188","6.87252998352051","5.26460981369019","6.86541986465454","8.45265960693359","8.14476013183594","7.4142599105835","7.33077001571655","7.17589998245239","7.6603798866272","6.99536991119385","7.35094022750854","7.34034013748169","7.88831996917725","","",
"Burkina Faso","BFA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.011459999717772","0.010219999589026","0.015659999102354","0.0309399999678135","0.0428400002419949","0.0824899971485138","0.0789500027894974","0.095940001308918","0.0919699966907501","0.0943000018596649","0.118100002408028","0.178059995174408","0.216140002012253","0.2308100014925","0.261159986257553","0.272390007972717","0.295069992542267","0.31657999753952","0.353749990463257","0.341239988803864","0.321020007133484","0.418339997529984","0.494590014219284","0.511099994182587","0.486160010099411","0.510500013828278","0.440360009670258","","0.45032998919487","","","0.69038999080658","0.68572998046875","","1.34470999240875","1.42947995662689","1.51596999168396","1.94585001468658","2.12954998016357","2.16487002372742","2.59190011024475","2.865070104599","3.00565004348755","3.18254995346069","3.34371995925903","3.63248991966248","3.9677300453186","4.6211199760437","4.93659019470215","5.41250991821289","6.92286014556885","7.46144008636475","8.18999004364014","",
"Bangladesh","BGD","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","0.407260000705719","","0.486250013113022","","0.576349973678589","","0.56274002790451","0.68283998966217","0.571839988231659","0.843659996986389","0.855769991874695","0.85631000995636","1.60869002342224","1.77557003498077","1.92876994609833","2.11683988571167","2.08369994163513","1.70293998718262","1.25811004638672","1.23726999759674","1.396360039711","","","","","","","","","3.54254007339478","3.5278000831604","4.33755016326904","3.92266011238098","3.96730995178223","3.6174099445343","4.22313022613525","5.068039894104","5.51988983154297","6.25226020812988","8.04370021820068","","11.0679235458374","11.4141387939453","11.4601812362671","11.512885093689","12.8901815414429","14.1708993911743","15.1434955596924","16.1471157073975","18.863748550415","20.0016193389893","21.0681304931641","20.8442420959473","21.955358505249","",
"Bulgaria","BGR","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","14.5681104660034","16.7644691467285","18.9582901000977","20.3389205932617","21.9397392272949","22.5851497650146","23.3908500671387","28.0966396331787","21.5485000610352","19.9181499481201","18.4937000274658","17.2442893981934","16.6986198425293","17.6424598693848","19.0994491577148","21.4099102020264","23.7514705657959","25.5936508178711","27.2986602783203","27.5819797515869","32.1562385559082","33.1980285644531","37.2722587585449","40.2029190063477","44.2140197753906","50.074031829834","52.0703811645508","52.1361618041992","53.2421493530273","49.7412796020508","47.4559288024902","46.0441093444824","46.6852798461914","47.4040298461914","49.8131103515625","52.8239097595215","56.8212089538574","60.1817092895508","63.0504684448242","66.7259826660156","67.9085083007812","69.9871520996094","76.8814163208008","81.6608200073242","88.1103897094727","89.5246734619141","89.9352493286133","91.7287902832031","93.9891891479492","94.7761001586914","95.3200988769531","95.5171890258789","","",
"Bahrain","BHR","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","1.644700050354","1.65372002124786","1.84159994125366","2.59309005737305","2.56804990768433","2.66370010375977","4.36489009857178","3.32109999656677","2.52672004699707","3.33272004127502","4.65171003341675","6.20669984817505","","","12.0111198425293","12.2781095504761","8.77287006378174","13.8695001602173","","","19.5381202697754","20.9157199859619","21.561559677124","20.729549407959","20.0876998901367","20.4640808105469","","","24.2821598052979","","","","40.3195495605469","","37.708740234375","33.9395599365234","","","","","60.6381607055664","66.2196273803711","62.3526916503906","60.5838584899902","59.4384613037109","60.2896690368652","63.5736503601074","68.0626831054688","73.2099685668945","76.1045913696289","88.5617523193359","92.7874298095703","87.020637512207","",
"Bahamas, The","BHS","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2130298614502","","","","","","","20.7088203430176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9771995544434","31.1445407867432","35.5813484191895","39.5728416442871","41.7029304504395","42.6887512207031","45.3647499084473","47.4668998718262","53.4036598205566","56.0575904846191","55.9942092895508","56.3850402832031","54.3981094360352","50.9316902160645","50.174129486084","49.6798095703125","53.3435897827148","55.1800003051758","55.7372016906738","",
"Belarus","BLR","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0044898986816","","","","","46.5910987854004","48.2186584472656","52.0523910522461","55.7815093994141","58.7858810424805","61.7345886230469","65.315803527832","68.7014694213867","70.3980712890625","73.4594116210938","76.9113922119141","81.4798889160156","83.8984832763672","90.1958618164062","97.3056488037109","106.487548828125","114.128189086914","115.642181396484","113.28101348877","111.178848266602","106.445663452148","100.953521728516","91.4498519897461","84.9704208374023","81.3781433105469","78.4558410644531","75.0818328857422","71.4293823242188","",
"Belize","BLZ","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","1.51718997955322","1.15936994552612","","1.38936996459961","1.20278000831604","","","","","","","","","","","","","","","","","","","","","","","","","","18.346809387207","20.8886909484863","19.4923992156982","18.5251502990723","19.4312496185303","20.8804702758789","22.0172500610352","22.9782009124756","27.2835292816162","26.2129993438721","26.6835994720459","29.7820796966553","29.7329292297363","29.8789291381836","28.8713893890381","30.2885093688965","30.9094791412354","30.9391994476318","31.7907390594482","32.7702713012695","29.7305603027344","30.8004302978516","29.3550491333008","",
"Bermuda","BMU","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","9.51786994934082","11.708589553833","13.5888500213623","","","","","","","","","","","","","","","","","","","","","","","","","45.1279296875","42.5956687927246","41.6808586120605","56.0849609375","49.3927116394043","51.3937301635742","50.0885009765625","50.5173492431641","45.2711181640625","44.0811004638672","","27.8481006622314","26.5950698852539","","","","","20.3681697845459","",
"Bolivia","BOL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","3.57585000991821","4.84202003479004","6.34774017333984","7.12591981887817","8.71457958221436","","","","","10.7772302627563","10.9247999191284","","","11.058500289917","","","","","10.991849899292","11.1613101959229","11.3235998153687","11.5670700073242","11.2480201721191","11.6633796691895","12.0385799407959","","","","14.8773002624512","16.4195499420166","","","","","","","","","","","","","49.7164192199707","51.0449104309082","54.4021911621094","55.4103889465332","55.7252883911133","57.3723411560059","59.1007804870605","60.9915390014648","64.5541915893555","67.8096771240234","71.9278106689453","","",
"Barbados","BRB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","3.0003399848938","3.90694999694824","4.44584989547729","4.74200010299683","","","","","","","14.6849803924561","","","17.9347801208496","19.8714008331299","","","","21.7125396728516","22.060359954834","","33.1818618774414","","","","","","","49.8593597412109","60.5915908813477","58.1623191833496","","","","","","81.1401672363281","","101.277030944824","93.0404434204102","89.3373565673828","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","2.10989999771118","","2.68006992340088","","","","0.937940001487732","3.54537010192871","","2.71557998657227","4.17829990386963","","","","","6.46880006790161","6.92806005477905","7.37840986251831","","","","14.1802797317505","17.6674900054932","17.8856201171875","18.6996192932129","17.5822792053223","17.6817207336426","18.7698707580566","18.6992797851562","18.4030609130859","18.3580093383789","19.653829574585","20.3907299041748","19.6547603607178","22.354419708252","28.8107204437256","31.6368408203125","40.2504806518555","38.8189086914062","39.0258293151855","42.9420852661133","38.3784446716309","38.4546012878418","39.6253700256348","37.1264724731445","41.3519859313965","45.6017684936523","",
"Bhutan","BTN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","0.201120004057884","0.442530006170273","0.409240007400513","","","0.255890011787415","","","","","","","","","","","","","","","","2.05371999740601","","","","","","3.79518008232117","3.81571006774902","3.98628997802734","4.90291976928711","4.88763999938965","5.14472007751465","6.57443952560425","6.54772758483887","9.29078960418701","","","","14.7866811752319","15.0442476272583","16.1348495483398","17.3781719207764","19.2757549285889","17.8129806518555","14.9341297149658","",
"Botswana","BWA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","0","0","0.186660006642342","0.218280002474785","0.282709985971451","0.42221000790596","0.476330012083054","0.543709993362427","0.61286997795105","0.715269982814789","0.787850022315979","0.810620009899139","0.858460009098053","0.965290009975433","1.04789996147156","1.57473003864288","","2.10895991325378","","","","3.29550004005432","","4.15095996856689","4.31081008911133","4.569739818573","4.8685097694397","","5.21794986724854","5.56953001022339","6.26802015304565","6.75169992446899","7.35866022109985","8.59230995178223","8.56558036804199","8.30381965637207","8.71926975250244","","","","","","","","27.2883701324463","31.3773002624512","27.4829502105713","26.5518493652344","","27.4258995056152","29.3373107910156","27.998119354248","27.8759288787842","27.053674697876","",
"Central African Republic","CAF","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","0.2535699903965","0.214609995484352","0.126190006732941","0.232439994812012","0.108429998159409","0.199399992823601","","0.229969993233681","","0.287490010261536","","0.426279991865158","0.379530012607574","0.398160010576248","","","","","","","0.642130017280579","0.627629995346069","","","","","","0.492309987545013","","1.17326998710632","1.45692002773285","1.22207999229431","","1.4794100522995","","","","","","","","","","","","",
"Canada","CAN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","42.5415802001953","","","","","","","","","","","","","79.9626998901367","99.2936477661133","104.456901550293","107.099487304688","94.833122253418","96.9284973144531","97.82666015625","96.7117767333984","","67.2671966552734","68.5362319946289","67.2707138061523","","67.5939407348633","","","","","74.2591705322266","74.7364883422852","73.9330291748047","71.3162002563477","72.5129165649414","73.0844573974609","76.0029373168945","78.1259765625","78.6893005371094","81.0884704589844","82.3972320556641","81.1154098510742","84.4563980102539","86.0844573974609","90.9745788574219","90.4760131835938","","",
"Central Europe and the Baltics","CEB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","11.9763097763062","11.9835500717163","11.9329395294189","12.4640102386475","13.4566802978516","14.3715400695801","15.4903602600098","16.570369720459","17.4248600006104","17.5160503387451","17.7982501983643","18.0352001190186","17.9252395629883","17.4020004272461","17.5316791534424","17.696849822998","18.2119293212891","17.9831600189209","17.8026599884033","18.23703956604","18.4213695526123","19.0763301849365","19.5247802734375","21.2680606842041","24.2465896606445","26.7908000946045","31.10910987854","34.3426284790039","35.2256507873535","40.1979904174805","44.4381790161133","50.1668586730957","55.3476982116699","59.0544891357422","62.3800888061523","66.1166076660156","70.027946472168","73.5723266601562","79.1733703613281","82.777099609375","84.6587905883789","82.8873977661133","79.5852432250977","77.9552383422852","75.8191833496094","74.5523834228516","74.6324691772461","75.0880737304688","75.7572326660156","76.5125274658203","76.880500793457","79.0009002685547","82.4941101074219","82.1873931884766","",
"Switzerland","CHE","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","8.6057300567627","9.03468990325928","9.57367992401123","10.2526197433472","10.9903001785278","11.5261898040771","11.9963903427124","12.6256704330444","13.3441600799561","13.7898902893066","14.482310295105","14.8267297744751","15.7834901809692","17.7891407012939","18.9633007049561","20.2245502471924","21.6546897888184","23.1691493988037","24.1416397094727","25.1605701446533","","30.1510105133057","31.8522491455078","32.7182884216309","33.7478408813477","34.8213500976562","38.2751998901367","40.5377311706543","41.9665794372559","43.8486404418945","45.928409576416","49.4976196289062","50.5931816101074","52.520679473877","53.1403388977051","54.921630859375","56.568531036377","58.4896507263184","61.7639312744141","61.9978904724121","64.0415267944336","66.2318420410156","68.6342697143555","71.1914291381836","75.9534072875977","78.8906402587891","","",
"Channel Islands","CHI","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","6.46218013763428","8.07693004608154","10.063759803772","","","12.8126697540283","10.5968904495239","10.0684299468994","9.82203960418701","8.83462047576904","10.8434600830078","","","12.5291900634766","13.2604598999023","13.9901695251465","15.3016395568848","16.1267604827881","","","","","","23.8377208709717","24.770320892334","25.3165893554688","26.9548606872559","28.240930557251","30.1106700897217","34.0391693115234","33.8670997619629","","38.8111801147461","42.2481002807617","43.1825790405273","49.1449317932129","49.2365989685059","54.9347190856934","57.5880508422852","61.8148498535156","68.7548294067383","74.2490615844727","79.3598098754883","84.185920715332","88.3447723388672","91.1619186401367","94.3506622314453","96.2910690307617","98.3041305541992","99.3416137695312","96.7710113525391","105.963073730469","108.697647094727","","",
"China","CHN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","0.205449998378754","0.311419993638992","0.36956000328064","0.422710001468658","0.41236999630928","0.498659998178482","0.630990028381348","","","","","","","","","","","","","","2.58348989486694","","","","","","","","","13.040470123291","15.8110399246216","17.7001705169678","20.0701198577881","21.4094104766846","22.2897891998291","24.0206508636475","26.4230308532715","28.3566093444824","31.2501907348633","35.261100769043","47.7635116577148","52.1568794250488","55.1056098937988","57.3314094543457","60.3231315612793","64.1078262329102","68.9096221923828","73.9217529296875","78.09423828125","81.0104675292969","",
"Cote d'Ivoire","CIV","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.279449999332428","0.294019997119904","0.352420002222061","0.38374999165535","","0.433160006999969","0.482160001993179","","0.579639971256256","0.645640015602112","","","","","","","1.01503002643585","","","","","","","1.74606001377106","1.83027005195618","","2.9825599193573","","2.97550010681152","","","","","","","","5.89034986495972","5.92475986480713","5.65045976638794","5.0619101524353","2.64382004737854","","6.16709995269775","6.10758018493652","7.01909017562866","7.41248989105225","7.80479001998901","","8.58026027679443","8.71506023406982","9.13930034637451","9.47006988525391","10.3772001266479","",
"Cameroon","CMR","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.0780199989676476","0.116599999368191","0.181250005960464","0.216309994459152","0.295260012149811","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97519993782043","4.01269006729126","4.00695991516113","4.70359992980957","5.81414985656738","6.52092981338501","7.09226989746094","8.0941801071167","10.1274995803833","10.3382701873779","11.5151100158691","13.4282197952271","14.3242101669312","15.0476999282837","11.6282300949097","11.3897695541382","13.3882303237915","13.7852096557617","13.5834197998047","14.9548902511597","14.4432401657104","14.3165197372437","",
