typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8288369",,"8288369","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"132473428.258","132473428.258","0","false","true",
"C","M","20220201","2022","2","202202","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6665114",,"6665114","4","false","true",
"C","M","20220201","2022","2","202202","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"200431405.289","200431405.289","0","false","true",
"C","M","20220301","2022","3","202203","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8332160",,"8332160","0","false","true",
"C","M","20220301","2022","3","202203","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"569685497.057","569685497.057","0","false","true",
"C","M","20220401","2022","4","202204","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5356187",,"5356187","0","false","true",
"C","M","20220401","2022","4","202204","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"357389077.551","357389077.551","0","false","true",
"C","M","20220501","2022","5","202205","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4511537",,"4511537","0","false","true",
"C","M","20220501","2022","5","202205","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","75","Nickel and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"591079822.189","591079822.189","0","false","true",
